"county_id","place_geoid","community","local_pass","status"
"fannin-tx","4856468","Pecan Gap","true","CONDITIONAL"
"fort-bend-tx","4856482","Pecan Grove","true","CONDITIONAL"
"ellis-tx","4856485","Pecan Hill","true","CONDITIONAL"
"hood-tx","4856498","Pecan Plantation","true","CONDITIONAL"
"johnson-tx","4856498","Pecan Plantation","true","CONDITIONAL"
"tarrant-tx","4856640","Pelican Bay","true","CONDITIONAL"
"starr-tx","4856644","Pena","true","CONDITIONAL"
"bell-tx","4856660","Pendleton","true","CONDITIONAL"
"hill-tx","4856672","Penelope","true","CONDITIONAL"
"hidalgo-tx","4856696","Penitas","true","CONDITIONAL"
"hidalgo-tx","4856804","Perezville","true","CONDITIONAL"
"jack-tx","4856864","Perrin","true","CONDITIONAL"
"ochiltree-tx","4856912","Perryton","true","CONDITIONAL"
"hale-tx","4856996","Petersburg","true","CONDITIONAL"
"clay-tx","4857044","Petrolia","true","CONDITIONAL"
"nueces-tx","4857056","Petronila","true","CONDITIONAL"
"bee-tx","4857116","Pettus","true","CONDITIONAL"
"lamar-tx","4857128","Petty","true","CONDITIONAL"
"travis-tx","4857176","Pflugerville","true","CONDITIONAL"
"williamson-tx","4857176","Pflugerville","true","CONDITIONAL"
"hidalgo-tx","4857200","Pharr","true","CONDITIONAL"
"cooke-tx","4857476","Pilot Point","true","CONDITIONAL"
"denton-tx","4857476","Pilot Point","true","CONDITIONAL"
"grayson-tx","4857476","Pilot Point","true","CONDITIONAL"
"grimes-tx","4857494","Pinebrook","true","CONDITIONAL"
"orange-tx","4857524","Pine Forest","true","CONDITIONAL"
"marion-tx","4857566","Pine Harbor","true","CONDITIONAL"
"montgomery-tx","4857596","Pinehurst","true","CONDITIONAL"
"orange-tx","4857608","Pinehurst","true","CONDITIONAL"
"waller-tx","4857615","Pine Island","true","CONDITIONAL"
"sabine-tx","4857644","Pineland","true","CONDITIONAL"
"hardin-tx","4857752","Pinewood Estates","true","CONDITIONAL"
"harris-tx","4857800","Piney Point Village","true","CONDITIONAL"
"camp-tx","4857908","Pittsburg","true","CONDITIONAL"
"victoria-tx","4857932","Placedo","true","CONDITIONAL"
"yoakum-tx","4857968","Plains","true","CONDITIONAL"
"hale-tx","4857980","Plainview","true","CONDITIONAL"
"collin-tx","4858016","Plano","true","CONDITIONAL"
"denton-tx","4858016","Plano","true","CONDITIONAL"
"grimes-tx","4858040","Plantersville","true","CONDITIONAL"
"fort-bend-tx","4858088","Pleak","true","CONDITIONAL"
"polk-tx","4858232","Pleasant Hill","true","CONDITIONAL"
"atascosa-tx","4858280","Pleasanton","true","CONDITIONAL"
"wichita-tx","4858400","Pleasant Valley","true","CONDITIONAL"
"fayette-tx","4858436","Plum","true","CONDITIONAL"
"liberty-tx","4858448","Plum Grove","true","CONDITIONAL"
"hunt-tx","4858502","Poetry","true","CONDITIONAL"
"kaufman-tx","4858502","Poetry","true","CONDITIONAL"
"rains-tx","4858532","Point","true","CONDITIONAL"
"san-jacinto-tx","4858556","Point Blank","true","CONDITIONAL"
"calhoun-tx","4858568","Point Comfort","true","CONDITIONAL"
"travis-tx","4858586","Point Venture","true","CONDITIONAL"
"denton-tx","4858664","Ponder","true","CONDITIONAL"
"nueces-tx","4858808","Port Aransas","true","CONDITIONAL"
"jefferson-tx","4858820","Port Arthur","true","CONDITIONAL"
"orange-tx","4858820","Port Arthur","true","CONDITIONAL"
"montgomery-tx","4858850","Porter Heights","true","CONDITIONAL"
"cameron-tx","4858892","Port Isabel","true","CONDITIONAL"
"nueces-tx","4858904","Portland","true","CONDITIONAL"
"san-patricio-tx","4858904","Portland","true","CONDITIONAL"
"calhoun-tx","4858916","Port Lavaca","true","CONDITIONAL"
"willacy-tx","4858928","Port Mansfield","true","CONDITIONAL"
"jefferson-tx","4858940","Port Neches","true","CONDITIONAL"
"calhoun-tx","4858952","Port O'Connor","true","CONDITIONAL"
"garza-tx","4859012","Post","true","CONDITIONAL"
"kaufman-tx","4859065","Post Oak Bend","true","CONDITIONAL"
"atascosa-tx","4859084","Poteet","true","CONDITIONAL"
"wilson-tx","4859096","Poth","true","CONDITIONAL"
"taylor-tx","4859108","Potosi","true","CONDITIONAL"
"grayson-tx","4859132","Pottsboro","true","CONDITIONAL"
"lamar-tx","4859156","Powderly","true","CONDITIONAL"
"navarro-tx","4859168","Powell","true","CONDITIONAL"
"henderson-tx","4859192","Poynor","true","CONDITIONAL"
"el-paso-tx","4859210","Prado Verde","true","CONDITIONAL"
"milam-tx","4859216","Praesel","true","CONDITIONAL"
"waller-tx","4859336","Prairie View","true","CONDITIONAL"
"jim-wells-tx","4859384","Premont","true","CONDITIONAL"
"presidio-tx","4859396","Presidio","true","CONDITIONAL"
"grayson-tx","4859420","Preston","true","CONDITIONAL"
"mills-tx","4859528","Priddy","true","CONDITIONAL"
"cameron-tx","4859540","Primera","true","CONDITIONAL"
"collin-tx","4859576","Princeton","true","CONDITIONAL"
"comanche-tx","4859612","Proctor","true","CONDITIONAL"
"hidalgo-tx","4859636","Progreso","true","CONDITIONAL"
"hidalgo-tx","4859642","Progreso Lakes","true","CONDITIONAL"
"collin-tx","4859696","Prosper","true","CONDITIONAL"
"denton-tx","4859696","Prosper","true","CONDITIONAL"
"denton-tx","4859748","Providence Village","true","CONDITIONAL"
"webb-tx","4859794","Pueblo East","true","CONDITIONAL"
"webb-tx","4859798","Pueblo Nuevo","true","CONDITIONAL"
"callahan-tx","4859984","Putnam","true","CONDITIONAL"
"ward-tx","4859996","Pyote","true","CONDITIONAL"
"collingsworth-tx","4860020","Quail","true","CONDITIONAL"
"victoria-tx","4860026","Quail Creek","true","CONDITIONAL"
"hardeman-tx","4860044","Quanah","true","CONDITIONAL"
"cass-tx","4860080","Queen City","true","CONDITIONAL"
"maverick-tx","4860092","Quemado","true","CONDITIONAL"
"starr-tx","4860098","Quesada","true","CONDITIONAL"
"hunt-tx","4860140","Quinlan","true","CONDITIONAL"
"brazoria-tx","4860164","Quintana","true","CONDITIONAL"
"briscoe-tx","4860176","Quitaque","true","CONDITIONAL"
"wood-tx","4860188","Quitman","true","CONDITIONAL"
"maverick-tx","4860278","Radar Base","true","CONDITIONAL"
"starr-tx","4860290","Rafael Pena","true","CONDITIONAL"
"crosby-tx","4860356","Ralls","true","CONDITIONAL"
"zapata-tx","4860380","Ramireno","true","CONDITIONAL"
"starr-tx","4860408","Ramirez-Perez","true","CONDITIONAL"
"starr-tx","4860422","Ramos","true","CONDITIONAL"
"willacy-tx","4860458","Ranchette Estates","true","CONDITIONAL"
"starr-tx","4860478","Ranchitos del Norte","true","CONDITIONAL"
"webb-tx","4860480","Ranchitos East","true","CONDITIONAL"
"webb-tx","4860482","Ranchitos Las Lomas","true","CONDITIONAL"
"jim-wells-tx","4860518","Rancho Alegre","true","CONDITIONAL"
"nueces-tx","4860529","Rancho Banquete","true","CONDITIONAL"
"san-patricio-tx","4860534","Rancho Chico","true","CONDITIONAL"
"webb-tx","4860539","Ranchos Penitas West","true","CONDITIONAL"
"cameron-tx","4860544","Rancho Viejo","true","CONDITIONAL"
"starr-tx","4860554","Rancho Viejo","true","CONDITIONAL"
"bexar-tx","4860608","Randolph AFB","true","CONDITIONAL"
"eastland-tx","4860632","Ranger","true","CONDITIONAL"
"upton-tx","4860668","Rankin","true","CONDITIONAL"
"lubbock-tx","4860672","Ransom Canyon","true","CONDITIONAL"
"cameron-tx","4860686","Ratamosa","true","CONDITIONAL"
"fannin-tx","4860752","Ravenna","true","CONDITIONAL"
"willacy-tx","4860836","Raymondville","true","CONDITIONAL"
"duval-tx","4860932","Realitos","true","CONDITIONAL"
"nacogdoches-tx","4861040","Redfield","true","CONDITIONAL"
"presidio-tx","4861076","Redford","true","CONDITIONAL"
"angelina-tx","4861124","Redland","true","CONDITIONAL"
"bowie-tx","4861172","Red Lick","true","CONDITIONAL"
"ellis-tx","4861196","Red Oak","true","CONDITIONAL"
"bastrop-tx","4861280","Red Rock","true","CONDITIONAL"
"bowie-tx","4861340","Redwater","true","CONDITIONAL"
"guadalupe-tx","4861352","Redwood","true","CONDITIONAL"
"refugio-tx","4861436","Refugio","true","CONDITIONAL"
"starr-tx","4861454","Regino Ramirez","true","CONDITIONAL"
"cameron-tx","4861466","Reid Hope King","true","CONDITIONAL"
"cherokee-tx","4861508","Reklaw","true","CONDITIONAL"
"rusk-tx","4861508","Reklaw","true","CONDITIONAL"
"hidalgo-tx","4861532","Relampago","true","CONDITIONAL"
"tarrant-tx","4861568","Rendon","true","CONDITIONAL"
"lamar-tx","4861592","Reno","true","CONDITIONAL"
"parker-tx","4861604","Reno","true","CONDITIONAL"
"tarrant-tx","4861604","Reno","true","CONDITIONAL"
"navarro-tx","4861616","Retreat","true","CONDITIONAL"
"wise-tx","4861700","Rhome","true","CONDITIONAL"
"kleberg-tx","4861724","Ricardo","true","CONDITIONAL"
"navarro-tx","4861736","Rice","true","CONDITIONAL"
"cameron-tx","4861766","Rice Tracts","true","CONDITIONAL"
"grimes-tx","4861784","Richards","true","CONDITIONAL"
"collin-tx","4861796","Richardson","true","CONDITIONAL"
"dallas-tx","4861796","Richardson","true","CONDITIONAL"
"navarro-tx","4861820","Richland","true","CONDITIONAL"
"tarrant-tx","4861844","Richland Hills","true","CONDITIONAL"
"san-saba-tx","4861880","Richland Springs","true","CONDITIONAL"
"fort-bend-tx","4861892","Richmond","true","CONDITIONAL"
"brazoria-tx","4861904","Richwood","true","CONDITIONAL"
"mclennan-tx","4862108","Riesel","true","CONDITIONAL"
"montague-tx","4862132","Ringgold","true","CONDITIONAL"
"webb-tx","4862138","Rio Bravo","true","CONDITIONAL"
"starr-tx","4862168","Rio Grande City","true","CONDITIONAL"
"cameron-tx","4862180","Rio Hondo","true","CONDITIONAL"
"johnson-tx","4862240","Rio Vista","true","CONDITIONAL"
"eastland-tx","4862252","Rising Star","true","CONDITIONAL"
"starr-tx","4862318","Rivereno","true","CONDITIONAL"
"tarrant-tx","4862384","River Oaks","true","CONDITIONAL"
"walker-tx","4862408","Riverside","true","CONDITIONAL"
"kleberg-tx","4862468","Riviera","true","CONDITIONAL"
"cooke-tx","4862486","Road Runner","true","CONDITIONAL"
"denton-tx","4862504","Roanoke","true","CONDITIONAL"
"tarrant-tx","4862504","Roanoke","true","CONDITIONAL"
"motley-tx","4862528","Roaring Springs","true","CONDITIONAL"
"coke-tx","4862564","Robert Lee","true","CONDITIONAL"
"mclennan-tx","4862588","Robinson","true","CONDITIONAL"
"nueces-tx","4862600","Robstown","true","CONDITIONAL"
"fisher-tx","4862612","Roby","true","CONDITIONAL"
"mcculloch-tx","4862624","Rochelle","true","CONDITIONAL"
"haskell-tx","4862636","Rochester","true","CONDITIONAL"
"milam-tx","4862672","Rockdale","true","CONDITIONAL"
"colorado-tx","4862732","Rock Island","true","CONDITIONAL"
"aransas-tx","4862804","Rockport","true","CONDITIONAL"
"edwards-tx","4862816","Rocksprings","true","CONDITIONAL"
"rockwall-tx","4862828","Rockwall","true","CONDITIONAL"
"randall-tx","4862834","Rockwell Place","true","CONDITIONAL"
"camp-tx","4862870","Rocky Mound","true","CONDITIONAL"
"bell-tx","4862924","Rogers","true","CONDITIONAL"
"travis-tx","4863008","Rollingwood","true","CONDITIONAL"
"starr-tx","4863020","Roma","true","CONDITIONAL"
"montgomery-tx","4863044","Roman Forest","true","CONDITIONAL"
"hockley-tx","4863140","Ropesville","true","CONDITIONAL"
"bastrop-tx","4863164","Rosanky","true","CONDITIONAL"
"nolan-tx","4863176","Roscoe","true","CONDITIONAL"
"falls-tx","4863188","Rosebud","true","CONDITIONAL"
"orange-tx","4863200","Rose City","true","CONDITIONAL"
"hardin-tx","4863272","Rose Hill Acres","true","CONDITIONAL"
"fort-bend-tx","4863284","Rosenberg","true","CONDITIONAL"
"brazoria-tx","4863332","Rosharon","true","CONDITIONAL"
"maverick-tx","4863350","Rosita","true","CONDITIONAL"
"mclennan-tx","4863380","Ross","true","CONDITIONAL"
"kaufman-tx","4863404","Rosser","true","CONDITIONAL"
"fisher-tx","4863464","Rotan","true","CONDITIONAL"
"blanco-tx","4863476","Round Mountain","true","CONDITIONAL"
"travis-tx","4863500","Round Rock","true","CONDITIONAL"
"williamson-tx","4863500","Round Rock","true","CONDITIONAL"
"fayette-tx","4863524","Round Top","true","CONDITIONAL"
"runnels-tx","4863560","Rowena","true","CONDITIONAL"
"dallas-tx","4863572","Rowlett","true","CONDITIONAL"
"rockwall-tx","4863572","Rowlett","true","CONDITIONAL"
"lamar-tx","4863584","Roxton","true","CONDITIONAL"
"collin-tx","4863668","Royse City","true","CONDITIONAL"
"hunt-tx","4863668","Royse City","true","CONDITIONAL"
"rockwall-tx","4863668","Royse City","true","CONDITIONAL"
"haskell-tx","4863752","Rule","true","CONDITIONAL"
"wise-tx","4863782","Runaway Bay","true","CONDITIONAL"
"karnes-tx","4863788","Runge","true","CONDITIONAL"
"cherokee-tx","4863848","Rusk","true","CONDITIONAL"
"uvalde-tx","4864004","Sabinal","true","CONDITIONAL"
"collin-tx","4864064","Sachse","true","CONDITIONAL"
"dallas-tx","4864064","Sachse","true","CONDITIONAL"
"grayson-tx","4864088","Sadler","true","CONDITIONAL"
"tarrant-tx","4864112","Saginaw","true","CONDITIONAL"
"bexar-tx","4864172","St. Hedwig","true","CONDITIONAL"
"montague-tx","4864184","Saint Jo","true","CONDITIONAL"
"collin-tx","4864220","St. Paul","true","CONDITIONAL"
"san-patricio-tx","4864244","St. Paul","true","CONDITIONAL"
"bell-tx","4864268","Salado","true","CONDITIONAL"
"hidalgo-tx","4864307","Salida del Sol Estates","true","CONDITIONAL"
"starr-tx","4864316","Saline̱o","true","CONDITIONAL"
"starr-tx","4864322","Saline̱o North","true","CONDITIONAL"
"starr-tx","4864442","Sammy Martinez","true","CONDITIONAL"
"collingsworth-tx","4864448","Samnorwood","true","CONDITIONAL"
"jasper-tx","4864460","Sam Rayburn","true","CONDITIONAL"
"tom-green-tx","4864472","San Angelo","true","CONDITIONAL"
"bexar-tx","4865000","San Antonio","true","CONDITIONAL"
"comal-tx","4865000","San Antonio","true","CONDITIONAL"
"medina-tx","4865000","San Antonio","true","CONDITIONAL"
"san-augustine-tx","4865024","San Augustine","true","CONDITIONAL"
"cameron-tx","4865036","San Benito","true","CONDITIONAL"
"hidalgo-tx","4865048","San Carlos","true","CONDITIONAL"
"webb-tx","4865049","San Carlos I","true","CONDITIONAL"
"webb-tx","4865050","San Carlos II","true","CONDITIONAL"
"parker-tx","4865066","Sanctuary","true","CONDITIONAL"
"terrell-tx","4865084","Sanderson","true","CONDITIONAL"
"jim-wells-tx","4865168","Sandia","true","CONDITIONAL"
"duval-tx","4865180","San Diego","true","CONDITIONAL"
"jim-wells-tx","4865180","San Diego","true","CONDITIONAL"
"starr-tx","4865210","Sandoval","true","CONDITIONAL"
"howard-tx","4865240","Sand Springs","true","CONDITIONAL"
"nueces-tx","4865342","Sandy Hollow-Escondidas","true","CONDITIONAL"
"bexar-tx","4865344","Sandy Oaks","true","CONDITIONAL"
"brazoria-tx","4865345","Sandy Point","true","CONDITIONAL"
"el-paso-tx","4865360","San Elizario","true","CONDITIONAL"
"austin-tx","4865372","San Felipe","true","CONDITIONAL"
"starr-tx","4865378","San Fernando","true","CONDITIONAL"
"hutchinson-tx","4865384","Sanford","true","CONDITIONAL"
"cooke-tx","4865408","Sanger","true","CONDITIONAL"
"denton-tx","4865408","Sanger","true","CONDITIONAL"
"starr-tx","4865432","San Isidro","true","CONDITIONAL"
"hidalgo-tx","4865516","San Juan","true","CONDITIONAL"
"starr-tx","4865532","San Juan","true","CONDITIONAL"
"travis-tx","4865552","San Leanna","true","CONDITIONAL"
"galveston-tx","4865564","San Leon","true","CONDITIONAL"
"caldwell-tx","4865600","San Marcos","true","CONDITIONAL"
"guadalupe-tx","4865600","San Marcos","true","CONDITIONAL"
"hays-tx","4865600","San Marcos","true","CONDITIONAL"
"san-patricio-tx","4865612","San Patricio","true","CONDITIONAL"
"cameron-tx","4865620","San Pedro","true","CONDITIONAL"
"willacy-tx","4865636","San Perlita","true","CONDITIONAL"
"san-saba-tx","4865648","San Saba","true","CONDITIONAL"
"tarrant-tx","4865660","Sansom Park","true","CONDITIONAL"
"coleman-tx","4865672","Santa Anna","true","CONDITIONAL"
"starr-tx","4865678","Santa Anna","true","CONDITIONAL"
"guadalupe-tx","4865690","Santa Clara","true","CONDITIONAL"
"starr-tx","4865708","Santa Cruz","true","CONDITIONAL"
"galveston-tx","4865726","Santa Fe","true","CONDITIONAL"
"cameron-tx","4865744","Santa Maria","true","CONDITIONAL"
"willacy-tx","4865756","Santa Monica","true","CONDITIONAL"
"williamson-tx","4865762","Santa Rita Ranch","true","CONDITIONAL"
"cameron-tx","4865768","Santa Rosa","true","CONDITIONAL"
"starr-tx","4865774","Santa Rosa","true","CONDITIONAL"
"starr-tx","4865777","Santel","true","CONDITIONAL"
"palo-pinto-tx","4865780","Santo","true","CONDITIONAL"
"zapata-tx","4865792","San Ygnacio","true","CONDITIONAL"
"matagorda-tx","4865864","Sargent","true","CONDITIONAL"
"kenedy-tx","4865876","Sarita","true","CONDITIONAL"
"denton-tx","4866000","Savannah","true","CONDITIONAL"
"fannin-tx","4866008","Savoy","true","CONDITIONAL"
"bexar-tx","4866089","Scenic Oaks","true","CONDITIONAL"
"bexar-tx","4866128","Schertz","true","CONDITIONAL"
"comal-tx","4866128","Schertz","true","CONDITIONAL"
"guadalupe-tx","4866128","Schertz","true","CONDITIONAL"
"fayette-tx","4866188","Schulenburg","true","CONDITIONAL"
"hidalgo-tx","4866248","Scissors","true","CONDITIONAL"
"archer-tx","4866284","Scotland","true","CONDITIONAL"
"harrison-tx","4866332","Scottsville","true","CONDITIONAL"
"kaufman-tx","4866368","Scurry","true","CONDITIONAL"
"chambers-tx","4866392","Seabrook","true","CONDITIONAL"
"harris-tx","4866392","Seabrook","true","CONDITIONAL"
"calhoun-tx","4866416","Seadrift","true","CONDITIONAL"
"dallas-tx","4866428","Seagoville","true","CONDITIONAL"
"kaufman-tx","4866428","Seagoville","true","CONDITIONAL"
"gaines-tx","4866440","Seagraves","true","CONDITIONAL"
"austin-tx","4866464","Sealy","true","CONDITIONAL"
"willacy-tx","4866512","Sebastian","true","CONDITIONAL"
"maverick-tx","4866536","Seco Mines","true","CONDITIONAL"
"guadalupe-tx","4866644","Seguin","true","CONDITIONAL"
"collin-tx","4866686","Seis Lagos","true","CONDITIONAL"
"bexar-tx","4866704","Selma","true","CONDITIONAL"
"comal-tx","4866704","Selma","true","CONDITIONAL"
"guadalupe-tx","4866704","Selma","true","CONDITIONAL"
"gaines-tx","4866764","Seminole","true","CONDITIONAL"
"williamson-tx","4866806","Serenada","true","CONDITIONAL"
"hale-tx","4866848","Seth Ward","true","CONDITIONAL"
"polk-tx","4866884","Seven Oaks","true","CONDITIONAL"
"henderson-tx","4866908","Seven Points","true","CONDITIONAL"
"kaufman-tx","4866908","Seven Points","true","CONDITIONAL"
"baylor-tx","4866968","Seymour","true","CONDITIONAL"
"cherokee-tx","4867010","Shadybrook","true","CONDITIONAL"
"travis-tx","4867082","Shady Hollow","true","CONDITIONAL"
"denton-tx","4867100","Shady Shores","true","CONDITIONAL"
"lubbock-tx","4867136","Shallowater","true","CONDITIONAL"
"wheeler-tx","4867160","Shamrock","true","CONDITIONAL"
"bexar-tx","4867268","Shavano Park","true","CONDITIONAL"
"pecos-tx","4867340","Sheffield","true","CONDITIONAL"
"shelby-tx","4867364","Shelbyville","true","CONDITIONAL"
"harris-tx","4867376","Sheldon","true","CONDITIONAL"
"montgomery-tx","4867400","Shenandoah","true","CONDITIONAL"
"san-jacinto-tx","4867424","Shepherd","true","CONDITIONAL"
"colorado-tx","4867472","Sheridan","true","CONDITIONAL"
"grayson-tx","4867496","Sherman","true","CONDITIONAL"
"grayson-tx","4867554","Sherwood Shores","true","CONDITIONAL"
"lavaca-tx","4867640","Shiner","true","CONDITIONAL"
"grimes-tx","4867664","Shiro","true","CONDITIONAL"
"chambers-tx","4867688","Shoreacres","true","CONDITIONAL"
"harris-tx","4867688","Shoreacres","true","CONDITIONAL"
"fort-bend-tx","4867763","Sienna","true","CONDITIONAL"
"hudspeth-tx","4867772","Sierra Blanca","true","CONDITIONAL"
"maverick-tx","4867775","Siesta Acres","true","CONDITIONAL"
"zapata-tx","4867778","Siesta Shores","true","CONDITIONAL"
"hardin-tx","4867832","Silsbee","true","CONDITIONAL"
"briscoe-tx","4867904","Silverton","true","CONDITIONAL"
"fort-bend-tx","4867964","Simonton","true","CONDITIONAL"
"san-patricio-tx","4868036","Sinton","true","CONDITIONAL"
"carson-tx","4868120","Skellytown","true","CONDITIONAL"
"bee-tx","4868132","Skidmore","true","CONDITIONAL"
"lubbock-tx","4868180","Slaton","true","CONDITIONAL"
"gonzales-tx","4868300","Smiley","true","CONDITIONAL"
"bastrop-tx","4868456","Smithville","true","CONDITIONAL"
"hockley-tx","4868504","Smyer","true","CONDITIONAL"
"burleson-tx","4868576","Snook","true","CONDITIONAL"
"scurry-tx","4868624","Snyder","true","CONDITIONAL"
"el-paso-tx","4868636","Socorro","true","CONDITIONAL"
"cameron-tx","4868678","Solis","true","CONDITIONAL"
"bexar-tx","4868708","Somerset","true","CONDITIONAL"
"burleson-tx","4868720","Somerville","true","CONDITIONAL"
"sutton-tx","4868756","Sonora","true","CONDITIONAL"
"williamson-tx","4868762","Sonterra","true","CONDITIONAL"
"hardin-tx","4868828","Sour Lake","true","CONDITIONAL"
"hidalgo-tx","4868846","South Alamo","true","CONDITIONAL"
"jim-hogg-tx","4868966","South Fork Estates","true","CONDITIONAL"
"austin-tx","4868978","South Frydek","true","CONDITIONAL"
"harris-tx","4869020","South Houston","true","CONDITIONAL"
"denton-tx","4869032","Southlake","true","CONDITIONAL"
"tarrant-tx","4869032","Southlake","true","CONDITIONAL"
"jim-wells-tx","4869072","South La Paloma","true","CONDITIONAL"
"grayson-tx","4869104","Southmayd","true","CONDITIONAL"
"coryell-tx","4869120","South Mountain","true","CONDITIONAL"
"cameron-tx","4869140","South Padre Island","true","CONDITIONAL"
"cameron-tx","4869194","South Point","true","CONDITIONAL"
"harris-tx","4869272","Southside Place","true","CONDITIONAL"
"newton-tx","4869326","South Toledo Bend","true","CONDITIONAL"
"ward-tx","4869353","Southwest Sandhill","true","CONDITIONAL"
"lamb-tx","4869380","Spade","true","CONDITIONAL"
"el-paso-tx","4869432","Sparks","true","CONDITIONAL"
"hansford-tx","4869476","Spearman","true","CONDITIONAL"
"montgomery-tx","4869548","Splendora","true","CONDITIONAL"
"kinney-tx","4869560","Spofford","true","CONDITIONAL"
"harris-tx","4869596","Spring","true","CONDITIONAL"
"comal-tx","4869608","Spring Branch","true","CONDITIONAL"
"nueces-tx","4869708","Spring Gardens","true","CONDITIONAL"
"lamb-tx","4869764","Springlake","true","CONDITIONAL"
"parker-tx","4869800","Springtown","true","CONDITIONAL"
"wise-tx","4869800","Springtown","true","CONDITIONAL"
"harris-tx","4869830","Spring Valley Village","true","CONDITIONAL"
"dickens-tx","4869848","Spur","true","CONDITIONAL"
"fort-bend-tx","4869908","Stafford","true","CONDITIONAL"
"harris-tx","4869908","Stafford","true","CONDITIONAL"
"montgomery-tx","4869932","Stagecoach","true","CONDITIONAL"
"haskell-tx","4869980","Stamford","true","CONDITIONAL"
"jones-tx","4869980","Stamford","true","CONDITIONAL"
"martin-tx","4870040","Stanton","true","CONDITIONAL"
"guadalupe-tx","4870052","Staples","true","CONDITIONAL"
"henderson-tx","4870076","Star Harbor","true","CONDITIONAL"
"travis-tx","4870154","Steiner Ranch","true","CONDITIONAL"
"erath-tx","4870208","Stephenville","true","CONDITIONAL"
"sterling-tx","4870232","Sterling City","true","CONDITIONAL"
"hutchinson-tx","4870340","Stinnett","true","CONDITIONAL"
"wilson-tx","4870376","Stockdale","true","CONDITIONAL"
"hood-tx","4870406","Stockton Bend","true","CONDITIONAL"
"gillespie-tx","4870460","Stonewall","true","CONDITIONAL"
"chambers-tx","4870520","Stowell","true","CONDITIONAL"
"sherman-tx","4870544","Stratford","true","CONDITIONAL"
"palo-pinto-tx","4870580","Strawn","true","CONDITIONAL"
"freestone-tx","4870604","Streetman","true","CONDITIONAL"
"navarro-tx","4870604","Streetman","true","CONDITIONAL"
"brewster-tx","4870688","Study Butte","true","CONDITIONAL"
"lamb-tx","4870772","Sudan","true","CONDITIONAL"
"fort-bend-tx","4870808","Sugar Land","true","CONDITIONAL"
"hidalgo-tx","4870868","Sullivan City","true","CONDITIONAL"
"hopkins-tx","4870904","Sulphur Springs","true","CONDITIONAL"
"castro-tx","4870940","Summerfield","true","CONDITIONAL"
"hockley-tx","4871060","Sundown","true","CONDITIONAL"
"dallas-tx","4871156","Sunnyvale","true","CONDITIONAL"
"moore-tx","4871180","Sunray","true","CONDITIONAL"
"llano-tx","4871228","Sunrise Beach Village","true","CONDITIONAL"
"henderson-tx","4871236","Sunrise Shores","true","CONDITIONAL"
"montague-tx","4871264","Sunset","true","CONDITIONAL"
"starr-tx","4871274","Sunset","true","CONDITIONAL"
"webb-tx","4871289","Sunset Acres","true","CONDITIONAL"
"travis-tx","4871324","Sunset Valley","true","CONDITIONAL"
"lamar-tx","4871356","Sun Valley","true","CONDITIONAL"
"brazoria-tx","4871384","Surfside Beach","true","CONDITIONAL"
"brazoria-tx","4871492","Sweeny","true","CONDITIONAL"
"nolan-tx","4871540","Sweetwater","true","CONDITIONAL"
"fisher-tx","4871636","Sylvester","true","CONDITIONAL"
"san-patricio-tx","4871684","Taft","true","CONDITIONAL"
"san-patricio-tx","4871696","Taft Southwest","true","CONDITIONAL"
"lynn-tx","4871708","Tahoka","true","CONDITIONAL"
"titus-tx","4871732","Talco","true","CONDITIONAL"
"kaufman-tx","4871756","Talty","true","CONDITIONAL"
"webb-tx","4871820","Tanquecitos South Acres","true","CONDITIONAL"
"webb-tx","4871824","Tanquecitos South Acres II","true","CONDITIONAL"
"panola-tx","4871924","Tatum","true","CONDITIONAL"
"rusk-tx","4871924","Tatum","true","CONDITIONAL"
"williamson-tx","4871948","Taylor","true","CONDITIONAL"
"harris-tx","4871960","Taylor Lake Village","true","CONDITIONAL"
"jefferson-tx","4871966","Taylor Landing","true","CONDITIONAL"
"freestone-tx","4872020","Teague","true","CONDITIONAL"
"limestone-tx","4872080","Tehuacana","true","CONDITIONAL"
"bell-tx","4872176","Temple","true","CONDITIONAL"
"shelby-tx","4872188","Tenaha","true","CONDITIONAL"
"brewster-tx","4872248","Terlingua","true","CONDITIONAL"
"kaufman-tx","4872284","Terrell","true","CONDITIONAL"
"bexar-tx","4872296","Terrell Hills","true","CONDITIONAL"
"bowie-tx","4872368","Texarkana","true","CONDITIONAL"
"chambers-tx","4872392","Texas City","true","CONDITIONAL"
"galveston-tx","4872392","Texas City","true","CONDITIONAL"
"sherman-tx","4872464","Texhoma","true","CONDITIONAL"
"dallam-tx","4872476","Texline","true","CONDITIONAL"
"denton-tx","4872530","The Colony","true","CONDITIONAL"
"travis-tx","4872578","The Hills","true","CONDITIONAL"
"johnson-tx","4872581","The Homesteads","true","CONDITIONAL"
"harris-tx","4872656","The Woodlands","true","CONDITIONAL"
"montgomery-tx","4872656","The Woodlands","true","CONDITIONAL"
"fort-bend-tx","4872740","Thompsons","true","CONDITIONAL"
"jim-hogg-tx","4872758","Thompsonville","true","CONDITIONAL"
"milam-tx","4872776","Thorndale","true","CONDITIONAL"
"williamson-tx","4872776","Thorndale","true","CONDITIONAL"
"limestone-tx","4872788","Thornton","true","CONDITIONAL"
"ward-tx","4872800","Thorntonville","true","CONDITIONAL"
"williamson-tx","4872824","Thrall","true","CONDITIONAL"
"live-oak-tx","4872872","Three Rivers","true","CONDITIONAL"
